date,VOO,KMLM
2010-08-25,330.7996901829,920.6320982175
2010-08-26,328.5826245486,925.9500214309
2010-08-27,333.6723962166,920.8080350179
2010-08-30,328.8324525861,927.4100084244
2010-08-31,328.8324525861,931.2584361695
2010-09-01,338.6683874511,925.6414428243
2010-09-02,341.8221500272,924.5370363309
2010-09-03,346.2560914568,924.3026094367
2010-09-07,342.3529080477,933.5586655902
2010-09-08,344.7573130703,926.0260043443
2010-09-09,346.3496504116,924.6686995990
2010-09-10,347.9220290354,916.0958744219
2010-09-13,352.2976806964,919.8287806666
2010-09-14,352.2292938261,927.0343582746
2010-09-15,353.1181153829,918.5480817959
2010-09-16,352.9812377634,914.5311522950
2010-09-17,353.3231374888,927.0761100973
2010-09-20,359.0660071627,926.9082515468
2010-09-21,357.9721288737,929.9293029756
2010-09-22,356.0577812719,940.8792686147
2010-09-23,353.1181153829,940.6187240566
2010-09-24,360.3286192335,944.2457099783
2010-09-27,358.6102909092,951.7788350375
2010-09-28,360.9474251878,953.1413670037
2010-09-29,359.2289583585,947.7584697298
2010-09-30,358.6790932947,936.1065024028
2010-10-01,359.9162550619,923.5390117690
2010-10-04,356.8918933325,925.5985353768
2010-10-05,364.7280245113,933.2118409206
2010-10-06,364.1093916883,935.8799444012
2010-10-07,363.9032615419,943.9125370361
2010-10-08,366.6527599920,967.8518597356
2010-10-11,366.0341617953,972.6785716122
2010-10-12,368.1649581699,982.8837922743
2010-10-13,370.3646954351,980.6771065352
2010-10-14,368.9898250181,983.1553840692
2010-10-15,369.6772256003,977.5778454278
2010-10-18,372.3580947963,979.1495941069
2010-10-19,366.4464567143,964.2463437230
2010-10-20,370.3646954351,979.5762712444
2010-10-21,370.9145258726,972.3913558809
2010-10-22,371.8081258537,969.1983070587
2010-10-25,372.9079252338,981.2602672702
2010-10-26,372.8391921008,967.0978572321
2010-10-27,371.6706942140,957.9424121015
2010-10-28,371.9456267459,968.8854251499
2010-10-29,372.2206977829,973.0250266742
2010-11-01,372.4267586767,976.3529002720
2010-11-02,375.3139657766,984.0496055340
2010-11-03,376.8947932087,986.8677998448
2010-11-04,383.9748945511,1014.6718417843
2010-11-05,385.4871619815,1010.0082605283
2010-11-08,385.0059954245,1004.3973087832
2010-11-09,381.9814259374,1000.1181525489
2010-11-10,383.4249602348,995.2799191993
2010-11-11,382.1878330939,983.9631204747
2010-11-12,377.4447621513,957.5387271992
2010-11-15,377.1009579813,952.6514250402
2010-11-16,371.0519921385,924.4163599677
2010-11-17,371.3269939229,921.5052268971
2010-11-18,376.8260600757,932.7858960831
2010-11-19,377.7197639357,920.6319219323
2010-11-22,377.3760982708,921.3252600916
2010-11-23,372.0831622644,920.8824113211
2010-11-24,376.8947932087,923.3122575386
2010-11-26,374.7639275816,914.3555884093
2010-11-29,374.4202965430,918.4711673472
2010-11-30,371.8081258537,920.2951680662
2010-12-01,380.1942606014,931.3787441277
2010-12-02,385.1434270641,933.5866920245
2010-12-03,386.1058294308,952.4719132288
2010-12-06,385.6245589949,954.2505928268
2010-12-07,385.7621291397,937.9226635934
2010-12-08,387.3431297030,930.4053280323
2010-12-09,388.7866986267,935.2172255413
2010-12-10,391.1237982791,933.4004358775
2010-12-13,391.3298937992,948.7012155144
2010-12-14,391.5361970769,943.7083891980
2010-12-15,389.8176956213,935.4111660777
2010-12-16,392.0861660194,937.0901100655
2010-12-17,392.6360310832,949.2556368573
2010-12-20,393.4608979314,955.4617589770
2010-12-21,395.8667999692,962.5182035475
2010-12-22,397.3102996403,967.3425798211
2010-12-23,396.6915629386,973.4218403637
2010-12-27,396.9884138952,973.5448711710
2010-12-28,397.4026478850,980.9257297466
2010-12-29,397.7481141155,984.3420232310
2010-12-30,397.1266419389,973.2491974600
2010-12-31,397.5408759287,992.2516666369
2011-01-03,401.2699167459,985.2543103671
2011-01-04,400.9245543941,963.0058601176
2011-01-05,403.0652538801,965.5449464114
2011-01-06,402.3747715604,955.5128463968
2011-01-07,401.5460611970,956.8796472900
2011-01-10,401.2006988453,963.9614546752
2011-01-11,402.5127918466,964.9635798965
2011-01-12,406.1036392463,974.5160715253
2011-01-13,405.5509694552,978.5598257349
2011-01-14,408.4514037878,973.3728450149
2011-01-18,409.1419207337,978.4912006976
2011-01-19,405.0678984536,976.4244211364
2011-01-20,404.5842388056,960.9138250763
2011-01-21,405.4821324434,968.8611054143
2011-01-24,407.9679518973,972.0851327206
2011-01-25,407.8298623586,965.1675748005
2011-01-26,409.9706657234,976.4901002372
2011-01-27,410.5230238781,979.0377675796
2011-01-28,403.2724920669,985.3797342029
2011-01-31,406.3798183237,994.1193664331
2011-02-01,412.7325950021,1004.0154428528
2011-02-02,412.0422165612,1004.1791922252
2011-02-03,413.0779919801,994.8670866105
2011-02-04,414.1828121684,987.7850731751
2011-02-07,416.8069289185,988.9729147641
2011-02-08,418.7403902177,985.7896990260
2011-02-09,417.7045455462,995.2033975087
2011-02-10,417.8426697112,985.4935709222
2011-02-11,420.4667518350,982.3817829452
2011-02-14,421.5025272540,985.2578761579
2011-02-15,419.9834038234,976.6651070057
2011-02-16,422.6764268378,984.7634567118
2011-02-17,424.2645604115,993.1603213366
2011-02-18,424.9553197412,993.2484339519
2011-02-22,416.2544668850,977.2005926765
2011-02-23,413.9067023435,986.2315536244
2011-02-24,413.4922259699,990.7446630178
2011-02-25,417.9807938761,1002.3718490007
2011-02-28,420.4667518350,1007.4379392899
2011-03-01,413.2851262881,1013.4655715310
2011-03-02,414.4590951245,1023.8442954766
2011-03-03,421.5715373970,1029.4333399569
2011-03-04,418.4641418878,1027.7609737408
2011-03-07,414.8043882238,1017.4446515354
2011-03-08,418.6713454483,1012.6907410209
2011-03-09,418.1881013154,1010.0679251883
2011-03-10,410.5230238781,992.2218148143
2011-03-11,413.2851262881,989.9116322472
2011-03-14,410.8681438460,987.4412287169
2011-03-15,406.3107389281,954.8662402412
2011-03-16,398.5766859739,952.5464708281
2011-03-17,403.5483595079,977.2575677601
2011-03-18,405.2747903778,985.3894694733
2011-03-21,411.4208136371,993.3042204385
2011-03-22,409.9706657234,996.4930741950
2011-03-23,411.2824470883,990.5635560212
2011-03-24,415.1495428179,999.1390616548
2011-03-25,416.3842807467,990.9580276936
2011-03-28,415.4826474724,984.4937715827
2011-03-29,418.1877896791,987.4661614920
2011-03-30,421.0314715658,988.1345257864
2011-03-31,420.4766549464,1000.6580111741
2011-04-01,422.4187728114,1004.2700638686
2011-04-04,422.6269112811,1010.0966141702
2011-04-05,422.6269112811,1011.7726458950
2011-04-06,423.8752919576,1015.6714250518
2011-04-07,423.1124061211,1017.0205019202
2011-04-08,421.5171049109,1030.8108741010
2011-04-11,420.0605511384,1025.2586206045
2011-04-12,417.0085230244,1013.4531076990
2011-04-13,417.1472012095,1012.8949089028
2011-04-14,417.2167999991,1015.1979736182
2011-04-15,418.6732498928,1015.7427673260
2011-04-18,414.0953462269,1009.5014754647
2011-04-19,416.6618102483,1011.7958352610
2011-04-20,422.2802331313,1026.9302557233
2011-04-21,424.1529253381,1034.8506165454
2011-04-25,423.7366483987,1035.5344008306
2011-04-26,427.4129534167,1036.4935201894
2011-04-27,430.1874866553,1037.3081906450
2011-04-28,431.5747186483,1030.0676354151
2011-04-29,432.8232032037,1040.8327729273
2011-05-02,431.8521096449,1032.9266955126
2011-05-03,430.4647737731,1024.1889054073
2011-05-04,427.5516316018,1016.2133103050
2011-05-05,423.8060740570,981.4927802828
2011-05-06,425.8176522065,973.1478069341
2011-05-09,427.5516316018,993.5802104430
2011-05-10,431.0891891821,999.4865504754
2011-05-11,426.5113201424,972.1885271248
2011-05-12,428.8002200360,972.4821736065
2011-05-13,425.0545932386,966.6124178062
2011-05-16,422.4187728114,965.4526134752
2011-05-17,422.3494510319,970.3156165436
2011-05-18,426.3031470465,981.1388536964
2011-05-19,426.8581367972,980.4670007797
2011-05-20,424.0141086478,985.7396836485
2011-05-23,418.9507793944,968.2096945610
2011-05-24,418.6037896083,973.9952923864
2011-05-25,419.9911254801,982.9040028319
2011-05-26,421.6560254799,992.3786160058
2011-05-27,423.5286830604,1001.8644469892
2011-05-31,427.7597008190,1001.7725860843
2011-06-01,418.2570422060,1002.9234035802
2011-06-02,417.7716166185,1005.4452094183
2011-06-03,413.7483564407,1014.5077965655
2011-06-06,409.3786258707,1005.5308768912
2011-06-07,408.8237053725,1011.1707341914
2011-06-08,407.1590823829,1013.4562007570
2011-06-09,410.2803630238,1016.9458255615
2011-06-10,404.5232619557,1012.0074995215
2011-06-13,404.8007222048,1013.3572821319
2011-06-14,410.0027642696,1011.2544567149
2011-06-15,402.8586043398,992.1039294492
2011-06-16,403.6215594289,996.1572492584
2011-06-17,404.7312619203,999.2539656059
2011-06-20,407.0203003189,998.0798481024
2011-06-21,412.5691936648,1000.7774090439
2011-06-22,410.1416155861,1002.9147315328
2011-06-23,408.7543143405,992.5990096390
2011-06-24,404.2587865554,990.7415994243
2011-06-27,407.6739749205,988.0424373845
2011-06-28,412.9015711678,993.9486867187
2011-06-29,416.5956740851,1000.3335446544
2011-06-30,420.5684491708,999.1707030874
2011-07-01,426.9110803541,997.2773337063
2011-07-05,426.2141229231,1001.6890954675
2011-07-06,426.8415161908,1007.2872133722
2011-07-07,431.5113179599,1019.3581498958
2011-07-08,428.5840136469,1030.3942008207
2011-07-11,420.6381518392,1032.9840484217
2011-07-12,418.7562490463,1041.0417779778
2011-07-13,420.2199704554,1048.2644925279
2011-07-14,417.5018087736,1044.6010397305
2011-07-15,419.8018583241,1049.9258222306
2011-07-18,416.2471261171,1047.3635372505
2011-07-19,423.0080771892,1050.3841564349
2011-07-20,423.0080771892,1049.5197686531
2011-07-21,428.6537163153,1052.2592974894
2011-07-22,429.0020911519,1061.5885515714
2011-07-25,426.5627055174,1064.0207481241
2011-07-26,424.7504707666,1076.3498634369
2011-07-27,416.3168287855,1074.6931945175
2011-07-28,415.1319180498,1074.5286153320
2011-07-29,411.9258030634,1088.6084370247
2011-08-01,410.4620124019,1087.2518077552
2011-08-02,400.2161010437,1093.6775882016
2011-08-03,402.2373399208,1091.7529060058
2011-08-04,383.4183119923,1076.8978340859
2011-08-05,382.5820531034,1075.2460363093
2011-08-08,358.0477872593,1074.7363986131
2011-08-09,374.0787430802,1083.3244321186
2011-08-10,357.8386446280,1097.4519470151
2011-08-11,373.5211563597,1087.9888210393
2011-08-12,376.5181287148,1086.4063204687
2011-08-15,384.2549517700,1093.6311881230
2011-08-16,380.9789956102,1096.0473166692
2011-08-17,381.3972116203,1112.8213018804
2011-08-18,365.5754676832,1113.7527392574
2011-08-19,358.6054086061,1120.4252101924
2011-08-22,358.8841500270,1121.3580149570
2011-08-23,371.2907748514,1119.2424788687
2011-08-24,376.3788965094,1105.3598857966
2011-08-25,370.7330842520,1104.2593340252
2011-08-26,375.6121325313,1113.6309980678
2011-08-29,386.5550359467,1111.5685845459
2011-08-30,387.2519587514,1119.0116446241
2011-08-31,389.2036334651,1110.8507931593
2011-09-01,385.4397586268,1115.9885857092
2011-09-02,375.4726579421,1126.8043010276
2011-09-06,372.8938669708,1107.7873981148
2011-09-07,383.4183119923,1107.7480486410
2011-09-08,379.3759034907,1102.3321853404
2011-09-09,369.4087335534,1105.3837398147
2011-09-12,372.0573656981,1100.3033155074
2011-09-13,375.1242138529,1100.0251827212
2011-09-14,380.4214781422,1096.9488581273
2011-09-15,386.9731134517,1094.2402498486
2011-09-16,389.2732322546,1093.3320309010
2011-09-19,385.6488320056,1095.5887954562
2011-09-20,385.0216118693,1096.9319164117
2011-09-21,373.3817510230,1090.5656618221
2011-09-22,361.6722221346,1085.1727530744
2011-09-23,363.3543313873,1073.1150315238
2011-09-26,372.1858291356,1063.3374854786
2011-09-27,376.4614108952,1058.4694191476
2011-09-28,368.9616392396,1058.2583091981
2011-09-29,371.6251260513,1058.3924835527
2011-09-30,362.7935936768,1064.9182520607
2011-10-03,351.6490615293,1071.6270868463
2011-10-04,359.3591184829,1076.0381951798
2011-10-05,366.5085069785,1066.5759686693
2011-10-06,373.5876041593,1057.0521533948
2011-10-07,370.7139705546,1051.7267908273
2011-10-10,383.2603469783,1040.6604792867
2011-10-11,383.1201798639,1035.3669415525
2011-10-12,386.6248424938,1026.8169399421
2011-10-13,386.0640701571,1039.6580286543
2011-10-14,392.4424010179,1025.2208812486
2011-10-17,385.0827272243,1038.8531296482
2011-10-18,392.7926110466,1042.7397334032
2011-10-19,387.8863465242,1042.6694407223
2011-10-20,389.6385739604,1041.0602213744
2011-10-21,397.1384494948,1029.0017806525
2011-10-24,402.1849850104,1016.5411728446
2011-10-25,394.4048444996,1024.0223474986
2011-10-26,398.1898067323,1027.5309954663
2011-10-27,411.9277075079,994.3637915722
2011-10-28,412.3483819827,991.8717438520
2011-10-31,401.7644836669,1002.9307830033
2011-11-01,391.1105710464,1030.6678530174
2011-11-02,397.2784781042,1029.1911370732
2011-11-03,404.6382904029,1021.7480039353
2011-11-04,402.3252560037,1027.7441204183
2011-11-07,404.6382904029,1034.7237331206
2011-11-08,409.4746098730,1030.1161377869
2011-11-09,394.6852479811,1040.5966516310
2011-11-10,398.2598210370,1041.3418272488
2011-11-11,406.0401000528,1035.3085715211
2011-11-14,402.1150053319,1040.3184380683
2011-11-15,404.2175466756,1041.1303930910
2011-11-16,397.6991872053,1042.0341234315
2011-11-17,391.3208909707,1040.3694120402
2011-11-18,390.7600840077,1035.6654534646
2011-11-21,383.7509665053,1040.2433354783
2011-11-22,381.7184394664,1041.4917651448
2011-11-23,373.6578608478,1042.9461268477
2011-11-25,372.5362815481,1032.6909993453
2011-11-28,383.6809522006,1031.2333827308
2011-11-29,384.8023929953,1025.0195704090
2011-11-30,400.5729593150,1021.4624771942
2011-12-01,400.2925904597,1020.9758892590
2011-12-02,400.0822705355,1024.9301837099
2011-12-05,404.4279704786,1026.6316241497
2011-12-06,404.7784575174,1026.9257542882
2011-12-07,406.1101489838,1035.4323769208
2011-12-08,397.3487694190,1041.4137818609
2011-12-09,404.0776565712,1039.6314423665
2011-12-12,398.2598210370,1050.5461965729
2011-12-13,394.4749973093,1055.6273161994
2011-12-14,390.0592830615,1070.3600825965
2011-12-15,391.5311762687,1066.1945594366
2011-12-16,391.8114412451,1067.5569743470
2011-12-19,387.8162629670,1062.6651381818
2011-12-20,399.3813310842,1047.8569364676
2011-12-21,400.5729593150,1045.4123938402
2011-12-22,404.3579561739,1040.6265293101
2011-12-23,407.5521250994,1036.0524403838
2011-12-27,407.9751541601,1030.9143330462
2011-12-28,402.9688197364,1040.8079115081
2011-12-29,406.6353255217,1045.9889551564
2011-12-30,405.0842420500,1044.3334308377
2012-01-03,411.0775634874,1026.6540749019
2012-01-04,411.7827273428,1028.9117395236
2012-01-05,413.1224521024,1048.9530589616
2012-01-06,412.2761515971,1052.2194708731
2012-01-09,412.9110241377,1047.8822244187
2012-01-10,416.4364278995,1042.8228284558
2012-01-11,416.8595262127,1056.4001555591
2012-01-12,417.7760834065,1060.7169899155
2012-01-13,416.0134680913,1071.7026266916
2012-01-17,417.1415225023,1070.5312478718
2012-01-18,421.7952576853,1067.0862433572
2012-01-19,424.0514357599,1053.7631023195
2012-01-20,424.0514357599,1047.5579754743
2012-01-23,424.4745340731,1031.5080151692
2012-01-24,423.8400424214,1025.0214745693
2012-01-25,427.5770472792,1024.5787670073
2012-01-26,425.3911951457,1029.2920939517
2012-01-27,424.8272718190,1032.0193809410
2012-01-30,423.4169441082,1044.3746317567
2012-01-31,423.2054815172,1049.4409295994
2012-02-01,427.2246211697,1043.2073926817
2012-02-02,428.0706792911,1039.4743200735
2012-02-03,434.1346036797,1030.9808957776
2012-02-06,433.5001120281,1030.4445346941
2012-02-07,434.8396636563,1028.0054597128
2012-02-08,435.7563247289,1028.3495748624
2012-02-09,436.2498182358,1023.9091861548
2012-02-10,433.2884763058,1034.9969868466
2012-02-13,436.6023828504,1034.3674076930
2012-02-14,435.9677873199,1037.6463364523
2012-02-15,434.0642084861,1046.0353919150
2012-02-16,438.7883388627,1036.6680287694
2012-02-17,439.8459634538,1026.1616638438
2012-02-21,440.1282021273,1026.2708360718
2012-02-22,438.6473060916,1028.6713695445
2012-02-23,440.7627284052,1031.3100654732
2012-02-24,441.3971161781,1028.7420826440
2012-02-27,442.1728829847,1033.1813501019
2012-02-28,443.7239318301,1026.7142903653
2012-02-29,441.3266517319,1022.4375577262
2012-03-01,444.2177369734,1026.8000416213
2012-03-02,443.0189064798,1028.3525340278
2012-03-05,441.1151891410,1028.2855144983
2012-03-06,434.2050681259,1034.6587744939
2012-03-07,437.6601459466,1040.6296381024
2012-03-08,441.8908174425,1038.9950573429
2012-03-09,443.5830375641,1039.8198294694
2012-03-12,443.7945347813,1038.7874363163
2012-03-13,451.7623150139,1035.6366948305
2012-03-14,451.4098542781,1023.0981933345
2012-03-15,453.7364967988,1013.0198419663
2012-03-16,454.3711269556,1008.4698874708
2012-03-19,456.2749827994,1008.8848132330
2012-03-20,455.0057917385,1008.3741715432
2012-03-21,454.3006278831,1013.8637824733
2012-03-22,450.7750509901,1016.2580143779
2012-03-23,452.5378048103,1018.5068711556
2012-03-26,458.6641949783,1015.7850057117
2012-03-27,457.3893944627,1021.8014149319
2012-03-28,455.1937430966,1023.5234831408
2012-03-29,454.4147214212,1029.8209116538
2012-03-30,455.9022310733,1022.6669732712
2012-04-02,459.5850112025,1023.5434954653
2012-04-03,457.8142933416,1021.1007314239
2012-04-04,452.9982648618,1023.0980756774
2012-04-05,452.8566088180,1034.4709041201
2012-04-09,447.8279750806,1035.3695347183
2012-04-10,440.0372389332,1044.7910019748
2012-04-11,443.6493814849,1045.0542250852
2012-04-12,449.7402104803,1044.0946015248
2012-04-13,444.3576963303,1053.3426125005
2012-04-16,443.8618136112,1045.5248968456
2012-04-17,450.6610959570,1046.2194167869
2012-04-18,449.1028102225,1045.6565332551
2012-04-19,446.1990863949,1042.6280101015
2012-04-20,446.9072973614,1042.3774332215
2012-04-23,443.0826880571,1043.8158631154
2012-04-24,444.7117152479,1043.6455998108
2012-04-25,450.9442002871,1040.6822228938
2012-04-26,454.0604947460,1043.8566088398
2012-04-27,454.9812763440,1037.3789157707
2012-04-30,452.9982648618,1032.3257125382
2012-05-01,455.9729725295,1031.2119098151
2012-05-02,454.5564467176,1043.5486310459
2012-05-03,451.2277201323,1035.3058810428
2012-05-04,443.8618136112,1034.2336654826
2012-05-07,444.2160402865,1030.9871331054
2012-05-08,442.3036317555,1034.5332574545
2012-05-09,439.8248414331,1037.4727424706
2012-05-10,440.6038631085,1037.4008267435
2012-05-11,439.1871987915,1038.5070030037
2012-05-14,434.5127571030,1045.2394290332
2012-05-15,432.1048121156,1043.6174024029
2012-05-16,430.2633874248,1032.6301619229
2012-05-17,423.7474171667,1026.5305303721
2012-05-18,420.4186905814,1013.8789814813
2012-05-21,427.5010772572,1017.5104872784
2012-05-22,428.4219281077,1021.3428250690
2012-05-23,428.4219281077,1031.7041812682
2012-05-24,429.2009151567,1037.2917030215
2012-05-25,428.2094613551,1039.6563104002
2012-05-29,433.0964044224,1047.4855092445
2012-05-30,426.8636077469,1062.6103142983
2012-05-31,425.8012393576,1065.6201368935
2012-06-01,415.3899183389,1077.9022035106
2012-06-04,415.2483315476,1066.7248433423
2012-06-05,417.6564150400,1067.8708849033
2012-06-06,427.6428025535,1045.7061418438
2012-06-07,427.5719225922,1046.2490603545
2012-06-08,431.1131851826,1056.1659366193
2012-06-11,425.8721885714,1060.1295334949
2012-06-12,430.8299769738,1054.7734002973
2012-06-13,427.9970638550,1053.5540303227
2012-06-14,432.7422469997,1039.4684903362
2012-06-15,436.5668216778,1036.7735615456
2012-06-18,437.4874993969,1032.6367121343
2012-06-19,441.9495782116,1019.9820248866
2012-06-20,441.2412633662,1024.9114940754
2012-06-21,431.5381879404,1051.5274932865
2012-06-22,434.6543785206,1045.2164444146
2012-06-25,427.7484472833,1043.1297132617
2012-06-26,429.8130728685,1028.3394754965
2012-06-27,433.6575922743,1024.2594877210
2012-06-28,432.6609791594,1039.7184445557
2012-06-29,443.4117414388,993.1215958260
2012-07-02,444.6220678518,997.8134512578
2012-07-03,447.5410964878,980.1250955585
2012-07-05,445.6188194718,993.1346311065
2012-07-06,441.4893259177,1013.3776543427
2012-07-09,440.9199662676,1006.0431184766
2012-07-10,436.8616643112,1016.8606311220
2012-07-11,436.9326481512,1011.2046226335
2012-07-12,434.6543785206,1014.6782649181
2012-07-13,442.0591010829,1005.9221019703
2012-07-16,441.0622455842,1008.1121255045
2012-07-17,444.1948143870,1007.8167173738
2012-07-18,447.3986440400,1004.4322533328
2012-07-19,448.5379173604,993.1010901236
2012-07-20,444.4084930588,1004.4487366468
2012-07-23,439.9942677402,1009.3843363300
2012-07-24,436.5056024440,1004.8600285695
2012-07-25,436.2208014270,1007.6614472275
2012-07-26,443.3404805886,991.9269475653
2012-07-27,451.8839917037,987.3923269726
2012-07-30,451.6705554157,990.9474392592
2012-07-31,448.7514229009,994.7574785302
2012-08-01,448.2530470909,991.7186829325
2012-08-02,445.1203397830,1006.3754019755
2012-08-03,453.8063379722,989.2794099186
2012-08-06,455.0166990115,986.5276269084
2012-08-07,457.0814631017,972.7230828638
2012-08-08,457.5796657804,977.7775803241
2012-08-09,458.0781108429,980.9787693316
2012-08-10,458.7900960722,986.9319116212
2012-08-13,458.4341034576,980.2416184468
2012-08-14,458.6477475031,971.8473083033
2012-08-15,459.1460194343,971.7274764854
2012-08-16,462.2787267422,968.0163188587
2012-08-17,463.3466007073,970.1589515497
2012-08-20,463.2042521382,972.1259008941
2012-08-21,461.7804201847,970.6468699920
2012-08-22,461.8517156612,973.1658431410
2012-08-23,458.2205286645,971.0677177931
2012-08-24,461.0684695817,976.3778933789
2012-08-27,461.0684695817,977.0453153144
2012-08-28,460.6412161168,976.5364325677
2012-08-29,461.0684695817,980.7138187469
2012-08-30,457.5796657804,983.5103311854
2012-08-31,460.0004224852,979.7777743040
2012-09-04,458.7900960722,978.6727695033
2012-09-05,458.7900960722,972.9963119360
2012-09-06,468.3304973123,972.8328469851
2012-09-07,470.2527743284,970.1362623767
2012-09-10,467.4761635140,962.8958701029
2012-09-11,468.7576815247,957.5359135517
2012-09-12,470.2527743284,950.3166381157
2012-09-13,477.7282729733,954.7102518256
2012-09-14,479.7217762133,946.3347484726
2012-09-17,478.2980481385,936.5730699960
2012-09-18,477.7994645709,937.5448819867
2012-09-19,478.1556995694,942.4718835841
2012-09-20,478.0844040930,944.1493771027
2012-09-21,477.7994645709,943.8443334195
2012-09-24,477.1770228590,944.3845853040
2012-09-25,472.3107516709,943.0441268658
2012-09-26,469.3051227500,945.9390200543
2012-09-27,473.8850347392,944.9530688712
2012-09-28,471.7381371521,951.5922159977
2012-10-01,472.5968684859,942.1228337528
2012-10-02,473.2409516126,935.0963851197
2012-10-03,475.1732009925,934.4215460788
2012-10-04,478.8229822926,938.3480915015
2012-10-05,478.6797680669,929.7559530271
2012-10-08,477.2485953455,931.6838434325
2012-10-09,472.5968684859,931.9411238588
2012-10-10,469.3765913578,931.0830691139
2012-10-11,469.6628466778,939.8663800768
2012-10-12,468.0170257492,935.3808390168
2012-10-15,471.9528546118,931.4098656244
2012-10-16,476.7476918183,924.3615398926
2012-10-17,478.9659195082,920.7287354581
2012-10-18,477.7495681253,921.3031066891
2012-10-19,469.5914819488,917.9634961475
2012-10-22,469.8775987638,915.1700396860
2012-10-23,463.0076442143,916.8733212484
2012-10-24,462.0057332810,920.6624183633
2012-10-25,463.2938995343,918.6003989024
2012-10-26,462.9361063540,922.2158134420
2012-10-31,462.5067753133,925.2081109470
2012-11-01,467.9454186364,925.4102711424
2012-11-02,463.7232998275,917.0035233240
2012-11-05,464.7967486211,919.7223177582
2012-11-06,468.2317778352,923.7630627931
2012-11-07,457.9983665582,930.1378394023
2012-11-08,451.9155708559,931.1020804513
2012-11-09,452.4165782620,927.7720125593
2012-11-12,453.0605228835,922.6009410990
2012-11-13,451.4145634499,924.6936163391
2012-11-14,445.9044168928,925.3769629681
2012-11-15,444.1867118413,925.5136641435
2012-11-16,446.4767890278,927.2821947671
2012-11-19,455.5652136510,923.0267211765
2012-11-20,456.0661171782,923.3105028047
2012-11-21,457.0679242327,925.3119899099
2012-11-23,462.8644646149,927.1567688268
2012-11-26,462.2920924799,926.6902600620
2012-11-27,460.0735877799,930.8720677015
2012-11-28,463.5085823678,934.0510548005
2012-11-29,465.5839074683,928.7618798986
2012-11-30,465.1545071752,924.3480604416
2012-12-03,463.5085823678,921.4254752495
2012-12-04,462.6499895390,922.0452271318
2012-12-05,463.6518312197,928.6622529259
2012-12-06,465.0828654360,932.4231966290
2012-12-07,466.5141766625,929.1937957821
2012-12-10,466.8003627300,928.7660775700
2012-12-11,469.8060262772,924.1164139222
2012-12-12,470.1638887101,925.2223062621
2012-12-13,467.3015086411,920.1275594619
2012-12-14,465.7986595543,921.0075349008
2012-12-17,471.3804824768,917.3401687532
2012-12-18,476.1749734207,913.5932574091
2012-12-19,472.6686141038,908.8064617445
2012-12-20,475.6025666594,907.3296410715
2012-12-21,471.1658342696,908.5023584159
2012-12-24,469.7962270446,910.0643796417
2012-12-26,467.5618981423,907.7201389618
2012-12-27,467.1294507379,910.7119267531
2012-12-28,461.9398048754,911.7689029171
2012-12-31,469.8683189252,912.1530925245
2013-01-02,481.4726878514,902.9407606031
2013-01-03,481.0402750733,895.8284283248
2013-01-04,483.0581898291,892.3943387581
2013-01-07,481.7610553735,896.5824361399
2013-01-08,480.3194255206,897.6846068484
2013-01-09,481.7610553735,898.8551618684
2013-01-10,485.2927611153,901.8979734404
2013-01-11,485.5090713831,903.0399027166
2013-01-14,485.0766239787,905.8052039624
2013-01-15,485.2927611153,904.8217318959
2013-01-16,485.2927611153,905.6688202807
2013-01-17,488.3200660771,905.7609437593
2013-01-18,489.6895001708,903.9141515436
2013-01-22,492.0680820867,904.7045844431
2013-01-23,492.7887238819,904.0016297729
2013-01-24,493.0771952828,905.1913363366
2013-01-25,495.8157864599,903.3521161649
2013-01-28,495.2395708096,899.7855428373
2013-01-29,497.2575201916,903.6164177315
2013-01-30,495.3115588114,905.5090811703
2013-01-31,494.1582618543,909.1783070812
2013-02-01,498.9153910599,913.1461738861
2013-02-04,493.4375161803,912.2485520920
2013-02-05,498.4828051505,914.6699418332
2013-02-06,498.9153910599,913.6315851505
2013-02-07,498.2666333877,911.1360993184
2013-02-08,501.0056054537,911.4638728636
2013-02-11,500.7893644384,909.6962314829
2013-02-12,501.5819942353,912.6421260030
2013-02-13,502.0145455184,912.5519369509
2013-02-14,502.7353950712,913.6835070936
2013-02-15,502.0867759040,912.9483600871
2013-02-19,505.5462512602,914.1406210318
2013-02-20,499.2756773312,911.2149805643
2013-02-21,496.8971300415,907.3691690353
2013-02-22,501.2219503478,909.4558092897
2013-02-25,491.7795760595,907.6835745730
2013-02-26,495.0955255536,901.8570249730
2013-02-27,501.2939037233,901.2140092621
2013-02-28,500.7170994266,898.6175073222
2013-03-01,502.0145455184,899.4160862196
2013-03-04,504.8255402125,899.1869909745
2013-03-05,509.1501181349,901.0951407489
2013-03-06,510.0874164606,902.6619763937
2013-03-07,511.0241261397,902.6922840121
2013-03-08,513.0423179056,904.6336192929
2013-03-11,514.9162220315,905.8921002201
2013-03-12,513.7629943270,905.3095528252
2013-03-13,514.4839823848,903.5600306326
2013-03-14,517.2228159457,901.9728159622
2013-03-15,516.5021048981,903.7984100626
2013-03-18,513.6909370727,906.7764438030
2013-03-19,512.4657559927,907.7782263757
2013-03-20,515.9973924819,906.9285008290
2013-03-21,511.8171714518,907.7191345673
2013-03-22,515.5466970366,905.7991857133
2013-03-25,514.0980726785,905.7778360669
2013-03-26,517.9364632357,909.4067704458
2013-03-27,517.6467106630,911.2861009537
